"País.de.residencia","Meses","Total","Year"
"Resto América Central y Sur",3,499,2000
"Resto América Central y Sur",4,638,2000
"Resto América Central y Sur",5,1168,2000
"Resto América Central y Sur",6,1875,2000
"Resto América Central y Sur",7,1696,2000
"Resto América Central y Sur",8,676,2000
"Resto América Central y Sur",9,1617,2000
"Resto América Central y Sur",10,938,2000
"Resto América Central y Sur",11,693,2000
"Resto América Central y Sur",12,486,2000
"Resto América Central y Sur",1,242,2001
"Resto América Central y Sur",2,301,2001
"Resto América Central y Sur",3,363,2001
"Resto América Central y Sur",4,860,2001
"Resto América Central y Sur",5,1692,2001
"Resto América Central y Sur",6,1320,2001
"Resto América Central y Sur",7,1598,2001
"Resto América Central y Sur",8,896,2001
"Resto América Central y Sur",9,1379,2001
"Resto América Central y Sur",10,1688,2001
"Resto América Central y Sur",11,457,2001
"Resto América Central y Sur",12,365,2001
"Resto América Central y Sur",1,342,2002
"Resto América Central y Sur",2,431,2002
"Resto América Central y Sur",3,1056,2002
"Resto América Central y Sur",4,1125,2002
"Resto América Central y Sur",5,708,2002
"Resto América Central y Sur",6,1492,2002
"Resto América Central y Sur",7,930,2002
"Resto América Central y Sur",8,945,2002
"Resto América Central y Sur",9,1488,2002
"Resto América Central y Sur",10,1367,2002
"Resto América Central y Sur",11,498,2002
"Resto América Central y Sur",12,185,2002
"Resto América Central y Sur",1,296,2003
"Resto América Central y Sur",2,327,2003
"Resto América Central y Sur",3,545,2003
"Resto América Central y Sur",4,566,2003
"Resto América Central y Sur",5,712,2003
"Resto América Central y Sur",6,917,2003
"Resto América Central y Sur",7,731,2003
"Resto América Central y Sur",8,1348,2003
"Resto América Central y Sur",9,1919,2003
"Resto América Central y Sur",10,1380,2003
"Resto América Central y Sur",11,516,2003
"Resto América Central y Sur",12,283,2003
"Resto América Central y Sur",1,386,2004
"Resto América Central y Sur",2,473,2004
"Resto América Central y Sur",3,464,2004
"Resto América Central y Sur",4,473,2004
"Resto América Central y Sur",5,1080,2004
"Resto América Central y Sur",6,1020,2004
"Resto América Central y Sur",7,977,2004
"Resto América Central y Sur",8,921,2004
"Resto América Central y Sur",9,1260,2004
"Resto América Central y Sur",10,1301,2004
"Resto América Central y Sur",11,607,2004
"Resto América Central y Sur",12,373,2004
"Resto de América",1,1489,2005
"Resto de América",2,1752,2005
"Resto de América",3,3357,2005
"Resto de América",4,3542,2005
"Resto de América",5,5358,2005
"Resto de América",6,5851,2005
"Resto de América",7,6662,2005
"Resto de América",8,5338,2005
"Resto de América",9,6409,2005
"Resto de América",10,6286,2005
"Resto de América",11,3647,2005
"Resto de América",12,2071,2005
"Resto de América",1,2607,2006
"Resto de América",2,2587,2006
"Resto de América",3,2648,2006
"Resto de América",4,4694,2006
"Resto de América",5,7903,2006
"Resto de América",6,5853,2006
"Resto de América",7,6443,2006
"Resto de América",8,5434,2006
"Resto de América",9,7056,2006
"Resto de América",10,7029,2006
"Resto de América",11,2836,2006
"Resto de América",12,2179,2006
"Resto de América",1,2158,2007
"Resto de América",2,2473,2007
"Resto de América",3,2681,2007
"Resto de América",4,4385,2007
"Resto de América",5,7580,2007
"Resto de América",6,6593,2007
"Resto de América",7,7768,2007
"Resto de América",8,5331,2007
"Resto de América",9,7304,2007
"Resto de América",10,7269,2007
"Resto de América",11,3294,2007
"Resto de América",12,2571,2007
"Resto de América",1,3276,2008
"Resto de América",2,2710,2008
"Resto de América",3,3471,2008
"Resto de América",4,4960,2008
"Resto de América",5,6911,2008
"Resto de América",6,6510,2008
"Resto de América",7,6855,2008
"Resto de América",8,5507,2008
"Resto de América",9,7683,2008
"Resto de América",10,6512,2008
"Resto de América",11,2723,2008
"Resto de América",12,2267,2008
"Resto de América",1,2608,2009
"Resto de América",2,2295,2009
"Resto de América",3,2328,2009
"Resto de América",4,3983,2009
"Resto de América",5,6146,2009
"Resto de América",6,6518,2009
"Resto de América",7,7126,2009
"Resto de América",8,5492,2009
"Resto de América",9,7533,2009
"Resto de América",10,6863,2009
"Resto de América",11,2612,2009
"Resto de América",12,2217,2009
"Resto de América",1,2120,2010
"Resto de América",2,1969,2010
"Resto de América",3,2904,2010
"Resto de América",4,4287,2010
"Resto de América",5,8391,2010
"Resto de América",6,7395,2010
"Resto de América",7,11691,2010
"Resto de América",8,7012,2010
"Resto de América",9,10376,2010
"Resto de América",10,9850,2010
"Resto de América",11,3138,2010
"Resto de América",12,2456,2010
"Resto de América",1,2109,2011
"Resto de América",2,2058,2011
"Resto de América",3,3001,2011
"Resto de América",4,5918,2011
"Resto de América",5,9435,2011
"Resto de América",6,7818,2011
"Resto de América",7,9336,2011
"Resto de América",8,10985,2011
"Resto de América",9,11561,2011
"Resto de América",10,9531,2011
"Resto de América",11,3705,2011
"Resto de América",12,2850,2011
"Resto de América",1,3132,2012
"Resto de América",2,2466,2012
"Resto de América",3,3175,2012
"Resto de América",4,6126,2012
"Resto de América",5,11214,2012
"Resto de América",6,8158,2012
"Resto de América",7,10654,2012
"Resto de América",8,7399,2012
"Resto de América",9,14817,2012
"Resto de América",10,10757,2012
"Resto de América",11,3442,2012
"Resto de América",12,2549,2012
"Resto de América",1,2906,2013
"Resto de América",2,2344,2013
"Resto de América",3,4475,2013
"Resto de América",4,5931,2013
"Resto de América",5,11989,2013
"Resto de América",6,11509,2013
"Resto de América",7,10214,2013
"Resto de América",8,8454,2013
"Resto de América",9,13374,2013
"Resto de América",10,11831,2013
"Resto de América",11,4993,2013
"Resto de América",12,2710,2013
"Resto de América",1,3219,2014
"Resto de América",2,2525,2014
"Resto de América",3,3185,2014
"Resto de América",4,7260,2014
"Resto de América",5,13598,2014
"Resto de América",6,11056,2014
"Resto de América",7,11837,2014
"Resto de América",8,9774,2014
"Resto de América",9,14820,2014
"Resto de América",10,11235,2014
"Resto de América",11,3506,2014
"Resto de América",12,2594,2014
"Resto de América",1,3213,2015
"Resto de América",2,2335,2015
"Resto de América",3,4030,2015
"Resto de América",4,8141,2015
"Resto de América",5,15049,2015
"Resto de América",6,16480,2015
"Resto de América",7,13741,2015
"Resto de América",8,12289,2015
"Resto de América",9,16794,2015
"Resto de América",10,14781,2015
"Resto de América",11,5178,2015
"Resto de América",12,4043,2015
"Resto de América",1,3581,2016
"Resto de América",2,2709,2016
"Resto de América",3,5554,2016
"Resto de América",4,7357,2016
"Resto de América",5,18812,2016
"Resto de América",6,16458,2016
"Resto de América",7,15048,2016
"Resto de América",8,12588,2016
"Resto de América",9,22695,2016
"Resto de América",10,16396,2016
"Resto de América",11,6260,2016
"Resto de América",12,3910,2016
"Resto de América",1,4826,2017
"Resto de América",2,3962,2017
"Resto de América",3,5971,2017
"Resto de América",4,10699,2017
"Resto de América",5,23248,2017
"Resto de América",6,19548,2017
"Resto de América",7,15917,2017
"Resto de América",8,13164,2017
"Resto de América",9,21994,2017
"Resto de América",10,21419,2017
"Resto de América",11,7384,2017
"Resto de América",12,3613,2017
"Resto de América",1,4475,2018
"Resto de América",2,3650,2018
"Resto de América",3,7496,2018
"Resto de América",4,9483,2018
"Resto de América",5,20148,2018
"Resto de América",6,15440,2018
"Resto de América",7,13566,2018
"Resto de América",8,12845,2018
"Resto de América",9,21541,2018
"Resto de América",10,13437,2018
"Resto de América",11,5945,2018
"Resto de América",12,4327,2018
"Resto de Asia",1,27,2000
"Resto de Asia",2,129,2000
"Resto de Asia",3,0,2000
"Resto de Asia",4,52,2000
"Resto de Asia",5,133,2000
"Resto de Asia",6,189,2000
"Resto de Asia",7,367,2000
"Resto de Asia",8,182,2000
"Resto de Asia",9,181,2000
"Resto de Asia",10,274,2000
"Resto de Asia",11,64,2000
"Resto de Asia",12,53,2000
"Resto de Asia",1,105,2001
"Resto de Asia",2,81,2001
"Resto de Asia",3,27,2001
"Resto de Asia",4,236,2001
"Resto de Asia",5,390,2001
"Resto de Asia",6,449,2001
"Resto de Asia",7,89,2001
"Resto de Asia",8,89,2001
"Resto de Asia",9,379,2001
"Resto de Asia",10,230,2001
"Resto de Asia",11,119,2001
"Resto de Asia",12,25,2001
"Resto de Asia",1,162,2002
"Resto de Asia",2,95,2002
"Resto de Asia",3,273,2002
"Resto de Asia",4,61,2002
"Resto de Asia",5,214,2002
"Resto de Asia",6,203,2002
"Resto de Asia",7,387,2002
"Resto de Asia",8,167,2002
"Resto de Asia",9,464,2002
"Resto de Asia",10,409,2002
"Resto de Asia",11,96,2002
"Resto de Asia",12,65,2002
"Resto de Asia",1,88,2003
"Resto de Asia",2,173,2003
"Resto de Asia",3,75,2003
"Resto de Asia",4,198,2003
"Resto de Asia",5,179,2003
"Resto de Asia",6,179,2003
"Resto de Asia",7,193,2003
"Resto de Asia",8,166,2003
"Resto de Asia",9,580,2003
"Resto de Asia",10,520,2003
"Resto de Asia",11,96,2003
"Resto de Asia",12,47,2003
"Resto de Asia",1,156,2004
"Resto de Asia",2,117,2004
"Resto de Asia",3,57,2004
"Resto de Asia",4,259,2004
"Resto de Asia",5,605,2004
"Resto de Asia",6,234,2004
"Resto de Asia",7,451,2004
"Resto de Asia",8,173,2004
"Resto de Asia",9,221,2004
"Resto de Asia",10,265,2004
"Resto de Asia",11,257,2004
"Resto de Asia",12,72,2004
"Resto de Europa",1,2139,2005
"Resto de Europa",2,928,2005
"Resto de Europa",3,376,2005
"Resto de Europa",4,1252,2005
"Resto de Europa",5,1219,2005
"Resto de Europa",6,935,2005
"Resto de Europa",7,936,2005
"Resto de Europa",8,1548,2005
"Resto de Europa",9,781,2005
"Resto de Europa",10,826,2005
"Resto de Europa",11,730,2005
"Resto de Europa",12,314,2005
"Resto de Europa",1,288,2006
"Resto de Europa",2,393,2006
"Resto de Europa",3,414,2006
"Resto de Europa",4,471,2006
"Resto de Europa",5,1577,2006
"Resto de Europa",6,825,2006
"Resto de Europa",7,1115,2006
"Resto de Europa",8,1278,2006
"Resto de Europa",9,1052,2006
"Resto de Europa",10,967,2006
"Resto de Europa",11,680,2006
"Resto de Europa",12,339,2006
"Resto de Europa",1,400,2007
"Resto de Europa",2,344,2007
"Resto de Europa",3,556,2007
"Resto de Europa",4,697,2007
"Resto de Europa",5,1690,2007
"Resto de Europa",6,2026,2007
"Resto de Europa",7,1515,2007
"Resto de Europa",8,809,2007
"Resto de Europa",9,2034,2007
"Resto de Europa",10,723,2007
"Resto de Europa",11,964,2007
"Resto de Europa",12,464,2007
"Resto de Europa",1,831,2008
"Resto de Europa",2,542,2008
"Resto de Europa",3,307,2008
"Resto de Europa",4,1024,2008
"Resto de Europa",5,787,2008
"Resto de Europa",6,994,2008
"Resto de Europa",7,1667,2008
"Resto de Europa",8,779,2008
"Resto de Europa",9,1800,2008
"Resto de Europa",10,982,2008
"Resto de Europa",11,483,2008
"Resto de Europa",12,393,2008
"Resto de Europa",1,218,2009
"Resto de Europa",2,968,2009
"Resto de Europa",3,383,2009
"Resto de Europa",4,693,2009
"Resto de Europa",5,1001,2009
"Resto de Europa",6,563,2009
"Resto de Europa",7,1411,2009
"Resto de Europa",8,855,2009
"Resto de Europa",9,1279,2009
"Resto de Europa",10,1067,2009
"Resto de Europa",11,603,2009
"Resto de Europa",12,648,2009
"Resto de Europa",1,346,2010
"Resto de Europa",2,517,2010
"Resto de Europa",3,1022,2010
"Resto de Europa",4,693,2010
"Resto de Europa",5,1257,2010
"Resto de Europa",6,1063,2010
"Resto de Europa",7,1048,2010
"Resto de Europa",8,791,2010
"Resto de Europa",9,868,2010
"Resto de Europa",10,1299,2010
"Resto de Europa",11,435,2010
"Resto de Europa",12,571,2010
"Resto de Europa",1,326,2011
"Resto de Europa",2,559,2011
"Resto de Europa",3,326,2011
"Resto de Europa",4,623,2011
"Resto de Europa",5,1066,2011
"Resto de Europa",6,795,2011
"Resto de Europa",7,710,2011
"Resto de Europa",8,1607,2011
"Resto de Europa",9,1280,2011
"Resto de Europa",10,1193,2011
"Resto de Europa",11,419,2011
"Resto de Europa",12,284,2011
"Resto de Europa",1,426,2012
"Resto de Europa",2,620,2012
"Resto de Europa",3,467,2012
"Resto de Europa",4,406,2012
"Resto de Europa",5,1152,2012
"Resto de Europa",6,1121,2012
"Resto de Europa",7,1047,2012
"Resto de Europa",8,1600,2012
"Resto de Europa",9,1139,2012
"Resto de Europa",10,852,2012
"Resto de Europa",11,480,2012
"Resto de Europa",12,473,2012
"Resto de Europa sin U.E.",1,339,2013
"Resto de Europa sin U.E.",2,327,2013
"Resto de Europa sin U.E.",3,884,2013
"Resto de Europa sin U.E.",4,805,2013
"Resto de Europa sin U.E.",5,1940,2013
"Resto de Europa sin U.E.",6,1952,2013
"Resto de Europa sin U.E.",7,1612,2013
"Resto de Europa sin U.E.",8,1412,2013
"Resto de Europa sin U.E.",9,1517,2013
"Resto de Europa sin U.E.",10,1057,2013
"Resto de Europa sin U.E.",11,483,2013
"Resto de Europa sin U.E.",12,522,2013
"Resto de Europa sin U.E.",1,755,2014
"Resto de Europa sin U.E.",2,458,2014
"Resto de Europa sin U.E.",3,992,2014
"Resto de Europa sin U.E.",4,1243,2014
"Resto de Europa sin U.E.",5,1524,2014
"Resto de Europa sin U.E.",6,2241,2014
"Resto de Europa sin U.E.",7,2069,2014
"Resto de Europa sin U.E.",8,2309,2014
"Resto de Europa sin U.E.",9,2451,2014
"Resto de Europa sin U.E.",10,2458,2014
"Resto de Europa sin U.E.",11,904,2014
"Resto de Europa sin U.E.",12,842,2014
"Resto de Europa sin U.E.",1,742,2015
"Resto de Europa sin U.E.",2,683,2015
"Resto de Europa sin U.E.",3,748,2015
"Resto de Europa sin U.E.",4,1123,2015
"Resto de Europa sin U.E.",5,2270,2015
"Resto de Europa sin U.E.",6,2727,2015
"Resto de Europa sin U.E.",7,1839,2015
"Resto de Europa sin U.E.",8,1878,2015
"Resto de Europa sin U.E.",9,2418,2015
"Resto de Europa sin U.E.",10,1671,2015
"Resto de Europa sin U.E.",11,668,2015
"Resto de Europa sin U.E.",12,889,2015
"Resto de Europa sin U.E.",1,627,2016
"Resto de Europa sin U.E.",2,567,2016
"Resto de Europa sin U.E.",3,896,2016
"Resto de Europa sin U.E.",4,1872,2016
"Resto de Europa sin U.E.",5,2410,2016
"Resto de Europa sin U.E.",6,1953,2016
"Resto de Europa sin U.E.",7,2005,2016
"Resto de Europa sin U.E.",8,2441,2016
"Resto de Europa sin U.E.",9,2991,2016
"Resto de Europa sin U.E.",10,2783,2016
"Resto de Europa sin U.E.",11,662,2016
"Resto de Europa sin U.E.",12,500,2016
"Resto de Europa sin U.E.",1,498,2017
"Resto de Europa sin U.E.",2,858,2017
"Resto de Europa sin U.E.",3,1535,2017
"Resto de Europa sin U.E.",4,1320,2017
"Resto de Europa sin U.E.",5,2297,2017
"Resto de Europa sin U.E.",6,2179,2017
"Resto de Europa sin U.E.",7,2004,2017
"Resto de Europa sin U.E.",8,2084,2017
"Resto de Europa sin U.E.",9,2001,2017
"Resto de Europa sin U.E.",10,2028,2017
"Resto de Europa sin U.E.",11,1000,2017
"Resto de Europa sin U.E.",12,651,2017
"Resto de Europa sin U.E.",1,723,2018
"Resto de Europa sin U.E.",2,821,2018
"Resto de Europa sin U.E.",3,949,2018
"Resto de Europa sin U.E.",4,1028,2018
"Resto de Europa sin U.E.",5,2017,2018
"Resto de Europa sin U.E.",6,2419,2018
"Resto de Europa sin U.E.",7,1743,2018
"Resto de Europa sin U.E.",8,1916,2018
"Resto de Europa sin U.E.",9,2006,2018
"Resto de Europa sin U.E.",10,2330,2018
"Resto de Europa sin U.E.",11,1036,2018
"Resto de Europa sin U.E.",12,643,2018
"Resto de la Unión Europea*",1,126,2005
"Resto de la Unión Europea*",2,18,2005
"Resto de la Unión Europea*",3,25,2005
"Resto de la Unión Europea*",4,147,2005
"Resto de la Unión Europea*",5,95,2005
"Resto de la Unión Europea*",6,619,2005
"Resto de la Unión Europea*",7,441,2005
"Resto de la Unión Europea*",8,839,2005
"Resto de la Unión Europea*",9,387,2005
"Resto de la Unión Europea*",10,713,2005
"Resto de la Unión Europea*",11,77,2005
"Resto de la Unión Europea*",12,116,2005
"Resto de la Unión Europea*",1,152,2006
"Resto de la Unión Europea*",2,253,2006
"Resto de la Unión Europea*",3,186,2006
"Resto de la Unión Europea*",4,216,2006
"Resto de la Unión Europea*",5,234,2006
"Resto de la Unión Europea*",6,285,2006
"Resto de la Unión Europea*",7,429,2006
"Resto de la Unión Europea*",8,571,2006
"Resto de la Unión Europea*",9,265,2006
"Resto de la Unión Europea*",10,243,2006
"Resto de la Unión Europea*",11,205,2006
"Resto de la Unión Europea*",12,67,2006
"Resto de la Unión Europea*",1,245,2007
"Resto de la Unión Europea*",2,455,2007
"Resto de la Unión Europea*",3,364,2007
"Resto de la Unión Europea*",4,407,2007
"Resto de la Unión Europea*",5,981,2007
"Resto de la Unión Europea*",6,1220,2007
"Resto de la Unión Europea*",7,1996,2007
"Resto de la Unión Europea*",8,788,2007
"Resto de la Unión Europea*",9,541,2007
"Resto de la Unión Europea*",10,675,2007
"Resto de la Unión Europea*",11,507,2007
"Resto de la Unión Europea*",12,213,2007
"Resto de la Unión Europea*",1,507,2008
"Resto de la Unión Europea*",2,602,2008
"Resto de la Unión Europea*",3,475,2008
"Resto de la Unión Europea*",4,177,2008
"Resto de la Unión Europea*",5,696,2008
"Resto de la Unión Europea*",6,693,2008
"Resto de la Unión Europea*",7,1013,2008
"Resto de la Unión Europea*",8,542,2008
"Resto de la Unión Europea*",9,618,2008
"Resto de la Unión Europea*",10,561,2008
"Resto de la Unión Europea*",11,708,2008
"Resto de la Unión Europea*",12,242,2008
"Resto de la Unión Europea*",1,308,2009
"Resto de la Unión Europea*",2,354,2009
"Resto de la Unión Europea*",3,566,2009
"Resto de la Unión Europea*",4,792,2009
"Resto de la Unión Europea*",5,1038,2009
"Resto de la Unión Europea*",6,1446,2009
"Resto de la Unión Europea*",7,819,2009
"Resto de la Unión Europea*",8,961,2009
"Resto de la Unión Europea*",9,1280,2009
"Resto de la Unión Europea*",10,998,2009
"Resto de la Unión Europea*",11,579,2009
"Resto de la Unión Europea*",12,407,2009
"Resto de la Unión Europea*",1,189,2010
"Resto de la Unión Europea*",2,410,2010
"Resto de la Unión Europea*",3,528,2010
"Resto de la Unión Europea*",4,553,2010
"Resto de la Unión Europea*",5,1507,2010
"Resto de la Unión Europea*",6,943,2010
"Resto de la Unión Europea*",7,1225,2010
"Resto de la Unión Europea*",8,1403,2010
"Resto de la Unión Europea*",9,1084,2010
"Resto de la Unión Europea*",10,1001,2010
"Resto de la Unión Europea*",11,533,2010
"Resto de la Unión Europea*",12,240,2010
"Resto del mundo",1,967,2005
"Resto del mundo",2,2175,2005
"Resto del mundo",3,1887,2005
"Resto del mundo",4,3990,2005
"Resto del mundo",5,4018,2005
"Resto del mundo",6,4746,2005
"Resto del mundo",7,2721,2005
"Resto del mundo",8,2775,2005
"Resto del mundo",9,4030,2005
"Resto del mundo",10,5635,2005
"Resto del mundo",11,1958,2005
"Resto del mundo",12,2055,2005
"Resto del mundo",1,1132,2006
"Resto del mundo",2,967,2006
"Resto del mundo",3,1520,2006
"Resto del mundo",4,3238,2006
"Resto del mundo",5,4079,2006
"Resto del mundo",6,4449,2006
"Resto del mundo",7,4409,2006
"Resto del mundo",8,3861,2006
"Resto del mundo",9,3186,2006
"Resto del mundo",10,5548,2006
"Resto del mundo",11,1805,2006
"Resto del mundo",12,2118,2006
"Resto del mundo",1,1054,2007
"Resto del mundo",2,1276,2007
"Resto del mundo",3,2038,2007
"Resto del mundo",4,2773,2007
"Resto del mundo",5,4915,2007
"Resto del mundo",6,4209,2007
"Resto del mundo",7,4513,2007
"Resto del mundo",8,5521,2007
"Resto del mundo",9,4918,2007
"Resto del mundo",10,5944,2007
"Resto del mundo",11,2846,2007
"Resto del mundo",12,1789,2007
"Resto del mundo",1,1213,2008
"Resto del mundo",2,1352,2008
"Resto del mundo",3,2183,2008
"Resto del mundo",4,3447,2008
"Resto del mundo",5,4418,2008
"Resto del mundo",6,3811,2008
"Resto del mundo",7,4152,2008
"Resto del mundo",8,4454,2008
"Resto del mundo",9,6728,2008
"Resto del mundo",10,3931,2008
"Resto del mundo",11,2280,2008
"Resto del mundo",12,1712,2008
"Resto del mundo",1,1172,2009
"Resto del mundo",2,2020,2009
"Resto del mundo",3,1760,2009
"Resto del mundo",4,2550,2009
"Resto del mundo",5,3410,2009
"Resto del mundo",6,3601,2009
"Resto del mundo",7,3753,2009
"Resto del mundo",8,3751,2009
"Resto del mundo",9,5017,2009
"Resto del mundo",10,4213,2009
"Resto del mundo",11,1950,2009
"Resto del mundo",12,2447,2009
"Resto del mundo",1,1676,2010
"Resto del mundo",2,2622,2010
"Resto del mundo",3,2698,2010
"Resto del mundo",4,3640,2010
"Resto del mundo",5,5028,2010
"Resto del mundo",6,4373,2010
"Resto del mundo",7,4006,2010
"Resto del mundo",8,3587,2010
"Resto del mundo",9,5511,2010
"Resto del mundo",10,3815,2010
"Resto del mundo",11,1852,2010
"Resto del mundo",12,1551,2010
"Rusia",1,230,2000
"Rusia",2,269,2000
"Rusia",3,32,2000
"Rusia",4,156,2000
"Rusia",5,102,2000
"Rusia",6,30,2000
"Rusia",7,112,2000
"Rusia",8,298,2000
"Rusia",9,53,2000
"Rusia",10,4,2000
"Rusia",11,39,2000
"Rusia",12,812,2000
"Rusia",1,49,2001
"Rusia",2,55,2001
"Rusia",3,44,2001
"Rusia",4,9,2001
"Rusia",5,77,2001
"Rusia",6,29,2001
"Rusia",7,108,2001
"Rusia",8,46,2001
"Rusia",9,60,2001
"Rusia",10,21,2001
"Rusia",11,70,2001
"Rusia",12,44,2001
"Rusia",1,4,2002
"Rusia",2,16,2002
"Rusia",3,82,2002
"Rusia",4,43,2002
"Rusia",5,44,2002
"Rusia",6,99,2002
"Rusia",7,18,2002
"Rusia",8,64,2002
"Rusia",9,111,2002
"Rusia",10,65,2002
"Rusia",11,47,2002
"Rusia",12,96,2002
"Rusia",1,121,2003
"Rusia",2,54,2003
"Rusia",3,55,2003
"Rusia",4,56,2003
"Rusia",5,70,2003
"Rusia",6,130,2003
"Rusia",7,136,2003
"Rusia",8,137,2003
"Rusia",9,160,2003
"Rusia",10,100,2003
"Rusia",11,21,2003
"Rusia",12,759,2003
"Rusia",1,74,2004
"Rusia",2,53,2004
"Rusia",3,24,2004
"Rusia",4,21,2004
"Rusia",5,46,2004
"Rusia",6,95,2004
"Rusia",7,199,2004
"Rusia",8,517,2004
"Rusia",9,325,2004
"Rusia",10,46,2004
"Rusia",11,372,2004
"Rusia",12,22,2004
"Rusia",1,20,2005
"Rusia",2,104,2005
"Rusia",3,50,2005
"Rusia",4,53,2005
"Rusia",5,58,2005
"Rusia",6,67,2005
"Rusia",7,191,2005
"Rusia",8,268,2005
"Rusia",9,243,2005
"Rusia",10,79,2005
"Rusia",11,70,2005
"Rusia",12,1309,2005
"Rusia",1,364,2006
"Rusia",2,85,2006
"Rusia",3,164,2006
"Rusia",4,211,2006
"Rusia",5,258,2006
"Rusia",6,167,2006
"Rusia",7,502,2006
"Rusia",8,181,2006
"Rusia",9,135,2006
"Rusia",10,124,2006
"Rusia",11,220,2006
"Rusia",12,84,2006
"Rusia",1,164,2007
"Rusia",2,386,2007
"Rusia",3,130,2007
"Rusia",4,347,2007
"Rusia",5,245,2007
"Rusia",6,270,2007
"Rusia",7,61,2007
"Rusia",8,225,2007
"Rusia",9,205,2007
"Rusia",10,245,2007
"Rusia",11,155,2007
"Rusia",12,479,2007
"Rusia",1,237,2008
"Rusia",2,436,2008
"Rusia",3,79,2008
"Rusia",4,553,2008
"Rusia",5,328,2008
"Rusia",6,166,2008
"Rusia",7,168,2008
"Rusia",8,596,2008
"Rusia",9,314,2008
"Rusia",10,299,2008
"Rusia",11,122,2008
"Rusia",12,174,2008
"Rusia",1,127,2009
"Rusia",2,73,2009
"Rusia",3,108,2009
"Rusia",4,191,2009
"Rusia",5,426,2009
"Rusia",6,462,2009
"Rusia",7,250,2009
"Rusia",8,312,2009
"Rusia",9,208,2009
"Rusia",10,232,2009
"Rusia",11,385,2009
"Rusia",12,173,2009
"Rusia",1,171,2010
"Rusia",2,485,2010
"Rusia",3,115,2010
"Rusia",4,385,2010
"Rusia",5,217,2010
"Rusia",6,233,2010
"Rusia",7,307,2010
"Rusia",8,475,2010
"Rusia",9,258,2010
"Rusia",10,321,2010
"Rusia",11,142,2010
"Rusia",12,1346,2010
"Rusia",1,113,2011
"Rusia",2,78,2011
"Rusia",3,92,2011
"Rusia",4,276,2011
"Rusia",5,583,2011
"Rusia",6,753,2011
"Rusia",7,577,2011
"Rusia",8,722,2011
"Rusia",9,789,2011
"Rusia",10,274,2011
"Rusia",11,255,2011
"Rusia",12,915,2011
"Rusia",1,172,2012
"Rusia",2,94,2012
"Rusia",3,1019,2012
"Rusia",4,988,2012
"Rusia",5,400,2012
"Rusia",6,458,2012
"Rusia",7,666,2012
"Rusia",8,577,2012
"Rusia",9,1157,2012
"Rusia",10,594,2012
"Rusia",11,232,2012
"Rusia",12,785,2012
"Rusia",1,191,2013
"Rusia",2,128,2013
"Rusia",3,326,2013
"Rusia",4,952,2013
"Rusia",5,1202,2013
"Rusia",6,1506,2013
"Rusia",7,1384,2013
"Rusia",8,1121,2013
"Rusia",9,1370,2013
"Rusia",10,1001,2013
"Rusia",11,335,2013
"Rusia",12,175,2013
"Rusia",1,514,2014
"Rusia",2,196,2014
"Rusia",3,308,2014
"Rusia",4,437,2014
"Rusia",5,1202,2014
"Rusia",6,1440,2014
"Rusia",7,697,2014
"Rusia",8,1194,2014
"Rusia",9,1087,2014
"Rusia",10,705,2014
"Rusia",11,112,2014
"Rusia",12,269,2014
"Rusia",1,288,2015
"Rusia",2,103,2015
"Rusia",3,356,2015
"Rusia",4,329,2015
"Rusia",5,1237,2015
"Rusia",6,1118,2015
"Rusia",7,1318,2015
"Rusia",8,1399,2015
"Rusia",9,810,2015
"Rusia",10,547,2015
"Rusia",11,462,2015
"Rusia",12,2007,2015
"Rusia",1,311,2016
"Rusia",2,75,2016
"Rusia",3,430,2016
"Rusia",4,444,2016
"Rusia",5,951,2016
"Rusia",6,923,2016
"Rusia",7,1268,2016
"Rusia",8,1172,2016
"Rusia",9,690,2016
"Rusia",10,890,2016
"Rusia",11,280,2016
"Rusia",12,347,2016
"Rusia",1,239,2017
"Rusia",2,182,2017
"Rusia",3,369,2017
"Rusia",4,567,2017
"Rusia",5,1071,2017
"Rusia",6,1267,2017
"Rusia",7,1314,2017
"Rusia",8,1795,2017
"Rusia",9,1312,2017
"Rusia",10,1494,2017
"Rusia",11,637,2017
"Rusia",12,301,2017
"Rusia",1,298,2018
"Rusia",2,657,2018
"Rusia",3,353,2018
"Rusia",4,739,2018
"Rusia",5,1216,2018
"Rusia",6,916,2018
"Rusia",7,1114,2018
"Rusia",8,1522,2018
"Rusia",9,1273,2018
"Rusia",10,896,2018
"Rusia",11,477,2018
"Rusia",12,375,2018
"Suecia",1,18,2000
"Suecia",2,75,2000
"Suecia",3,18,2000
"Suecia",4,64,2000
"Suecia",5,145,2000
"Suecia",6,302,2000
"Suecia",7,350,2000
"Suecia",8,193,2000
"Suecia",9,307,2000
"Suecia",10,275,2000
"Suecia",11,137,2000
"Suecia",12,31,2000
"Suecia",1,62,2001
"Suecia",2,175,2001
"Suecia",3,178,2001
"Suecia",4,242,2001
"Suecia",5,133,2001
"Suecia",6,164,2001
"Suecia",7,245,2001
"Suecia",8,270,2001
"Suecia",9,196,2001
"Suecia",10,106,2001
"Suecia",11,30,2001
"Suecia",12,92,2001
"Suecia",1,59,2002
"Suecia",2,61,2002
"Suecia",3,116,2002
"Suecia",4,246,2002
"Suecia",5,401,2002
"Suecia",6,305,2002
"Suecia",7,440,2002
"Suecia",8,188,2002
"Suecia",9,151,2002
